"key","stockid","stockid_code","region","comparison","stock_comparison","stock_comparison_code","period","ty","MethodChange","B_recent","B_old","F_recent","F_old","Bmsy_recent","Bmsy_old","Fmsy_recent","Fmsy_old","B_by_Bmsy_recent","B_by_Bmsy_old","F_by_Fmsy_recent","F_by_Fmsy_old","OFL_ty_recent","OFL_ty_old","ty_code","num_assess","council","CouncilCode","interval.x","mu_B","mu_F","mu_Bmsy","mu_Fmsy","mu_B_by_Bmsy","mu_F_by_Fmsy","mu_OFL","log_B_recent","log_B_old","log_F_recent","log_F_old","log_Bmsy_recent","log_Bmsy_old","log_Fmsy_recent","log_Fmsy_old","log_B_by_Bmsy_recent","log_B_by_Bmsy_old","log_F_by_Fmsy_recent","log_F_by_Fmsy_old","log_OFL_ty_recent","log_OFL_ty_old","OFL_label","F_Fmsy_label","B_Bmsy_label","Fmsy_label","Bmsy_label","F_label","B_label","col_OFL_label","col_F_Fmsy_label","col_B_Bmsy_label","col_Fmsy_label","col_Bmsy_label","col_F_label","col_B_label","interval.y"
"WANGLVIIIc-IXa_12","WANGLVIIIc-IXa",15,"Europe (EU)",12,"WANGLVIIIc-IXa_12",214,1,2014,NA,12600,9380,0.161111111,0.213219616,NA,NA,0.24,0.19,NA,NA,0.704166667,1.315789474,2688.488951,1623.123324,3,6,"Europe (EU)",8,3,12600,0.161111111,5400,0.24,1.52037037,0.704166667,2688.488951,9.44145209293957,9.14633504200027,-1.82566102159339,-1.54543258341819,NA,NA,-1.42711635564015,-1.66073120682165,NA,NA,-0.350740207945545,0.27443684594176,7.89673458651467,7.39210754984043,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"WANGLVIIIc-IXa_13","WANGLVIIIc-IXa",15,"Europe (EU)",13,"WANGLVIIIc-IXa_13",215,1,2015,NA,10100,9600,0.173267327,0.182291667,5400,5400,0.31,0.31,1.553703704,1.483333333,0.64516129,0.677419355,2692.185742,2558.90922,4,6,"Europe (EU)",8,1,12900,0.137209302,5400,0.24,1.553703704,0.6125,2752.500592,9.22029070282935,9.16951837745593,-1.75291963436893,-1.7021473087098,8.59415423255237,8.59415423255237,-1.17118298150295,-1.17118298150295,0.440641567099589,0.39429180728532,-0.438254931431155,-0.389464766523628,7.89810868615556,7.8473363607357,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"WANGLVIIIc-IXa_14","WANGLVIIIc-IXa",15,"Europe (EU)",14,"WANGLVIIIc-IXa_14",216,1,2015,NA,12900,9600,0.137209302,0.182291667,NA,5400,0.24,0.31,NA,1.483333333,0.6125,0.677419355,2752.500592,2558.90922,4,6,"Europe (EU)",8,2,12900,0.137209302,5400,0.24,1.553703704,0.6125,2752.500592,9.46498259034976,9.16951837745593,-1.98624776715477,-1.7021473087098,NA,8.59415423255237,-1.42711635564015,-1.17118298150295,NA,0.39429180728532,-0.490206336563255,-0.389464766523628,7.92026508367401,7.8473363607357,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"WANGLVIIIc-IXa_15","WANGLVIIIc-IXa",15,"Europe (EU)",15,"WANGLVIIIc-IXa_15",217,1,2016,NA,13400,10400,0.135074627,0.172115385,NA,5400,0.24,0.31,NA,1.583333333,0.65,0.677419355,2859.186662,2772.151655,5,6,"Europe (EU)",8,1,13400,0.135074627,NA,0.24,NA,0.65,2859.186662,9.503009985939,9.24956108512946,-2.00192786068466,-1.75959018406003,NA,8.59415423255237,-1.42711635564015,-1.17118298150295,NA,0.459532329167914,-0.430782916092454,-0.389464766523628,7.95829247945304,7.92737906840924,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"WANGLVIIIc-IXa_2","WANGLVIIIc-IXa",15,"Europe (EU)",2,"WANGLVIIIc-IXa_2",218,1,2012,NA,8650,8660,0.159537572,0.145496536,NA,NA,0.19,0.19,NA,NA,0.947368421,0.894736842,1496.803491,1498.5339,1,6,"Europe (EU)",8,2,10500,0.133333333,5400,0.24,1.27962963,0.579166667,2240.407459,9.06531459992592,9.06647000155648,-1.83547582336888,-1.92760300021413,NA,NA,-1.66073120682165,-1.66073120682165,NA,NA,-0.0540672213258314,-0.111225635227871,7.31108710726609,7.31224250912345,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"WANGLVIIIc-IXa_3","WANGLVIIIc-IXa",15,"Europe (EU)",3,"WANGLVIIIc-IXa_3",219,1,2012,NA,8680,8660,0.158986175,0.145496536,5400,NA,0.31,0.19,1.281481481,NA,0.580645161,0.894736842,2313.68042,1498.5339,1,6,"Europe (EU)",8,3,10500,0.133333333,5400,0.24,1.27962963,0.579166667,2240.407459,9.0687768076544,9.06647000155648,-1.83893803022778,-1.92760300021413,8.59415423255237,NA,-1.17118298150295,-1.66073120682165,0.248016815683627,NA,-0.543615447088982,-0.111225635227871,7.74659479104222,7.31224250912345,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"WANGLVIIIc-IXa_4","WANGLVIIIc-IXa",15,"Europe (EU)",4,"WANGLVIIIc-IXa_4",220,1,2012,NA,8710,8660,0.158438576,0.145496536,5400,NA,0.31,0.19,1.27962963,NA,0.580645161,0.894736842,2321.677011,1498.5339,1,6,"Europe (EU)",8,4,10500,0.133333333,5400,0.24,1.27962963,0.579166667,2240.407459,9.07222706984655,9.06647000155648,-1.8423882938982,-1.92760300021413,8.59415423255237,NA,-1.17118298150295,-1.66073120682165,0.246570684498785,NA,-0.543615447088982,-0.111225635227871,7.7500450530994,7.31224250912345,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"WANGLVIIIc-IXa_5","WANGLVIIIc-IXa",15,"Europe (EU)",5,"WANGLVIIIc-IXa_5",221,1,2012,NA,10500,8660,0.133333333,0.145496536,NA,NA,0.24,0.19,NA,NA,0.579166667,0.894736842,2240.407459,1498.5339,1,6,"Europe (EU)",8,5,10500,0.133333333,5400,0.24,1.27962963,0.579166667,2240.407459,9.25913053614561,9.06647000155648,-2.01490302304226,-1.92760300021413,NA,NA,-1.42711635564015,-1.66073120682165,NA,NA,-0.54616498963576,-0.111225635227871,7.71441302964633,7.31224250912345,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"WANGLVIIIc-IXa_6","WANGLVIIIc-IXa",15,"Europe (EU)",6,"WANGLVIIIc-IXa_6",222,1,2013,NA,9170,9090,0.165757906,0.156215622,NA,NA,0.19,0.19,NA,NA,1,0.947368421,1586.784742,1572.941472,2,6,"Europe (EU)",8,1,11700,0.131623932,5400,0.24,1.387037037,0.566666667,2496.454026,9.12369256525051,9.11493018717152,-1.79722695271282,-1.8565180337734,NA,NA,-1.66073120682165,-1.66073120682165,NA,NA,0,-0.0540672213258314,7.36946507301542,7.36070269448302,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"WANGLVIIIc-IXa_7","WANGLVIIIc-IXa",15,"Europe (EU)",7,"WANGLVIIIc-IXa_7",223,1,2013,NA,9360,9090,0.162393162,0.156215622,5400,NA,0.31,0.19,1.375925926,NA,0.580645161,0.947368421,2494.93649,1572.941472,2,6,"Europe (EU)",8,2,11700,0.131623932,5400,0.24,1.387037037,0.566666667,2496.454026,9.14420056947164,9.11493018717152,-1.81773495805237,-1.8565180337734,8.59415423255237,NA,-1.17118298150295,-1.66073120682165,0.319126905213275,NA,-0.543615447088982,-0.0540672213258314,7.82201855295182,7.36070269448302,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"WANGLVIIIc-IXa_8","WANGLVIIIc-IXa",15,"Europe (EU)",8,"WANGLVIIIc-IXa_8",224,1,2013,NA,9500,9090,0.16,0.156215622,5400,NA,0.31,0.19,1.387037037,NA,0.580645161,0.947368421,2532.253916,1572.941472,2,6,"Europe (EU)",8,3,11700,0.131623932,5400,0.24,1.387037037,0.566666667,2496.454026,9.15904707758863,9.11493018717152,-1.83258146374831,-1.8565180337734,8.59415423255237,NA,-1.17118298150295,-1.66073120682165,0.327169843932197,NA,-0.543615447088982,-0.0540672213258314,7.8368650610165,7.36070269448302,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"WANGLVIIIc-IXa_9","WANGLVIIIc-IXa",15,"Europe (EU)",9,"WANGLVIIIc-IXa_9",225,1,2013,NA,11700,9090,0.131623932,0.156215622,NA,NA,0.24,0.19,NA,NA,0.566666667,0.947368421,2496.454026,1572.941472,2,6,"Europe (EU)",8,4,11700,0.131623932,5400,0.24,1.387037037,0.566666667,2496.454026,9.36734412078585,9.11493018717152,-2.02780642252103,-1.8565180337734,NA,NA,-1.42711635564015,-1.66073120682165,NA,NA,-0.567984037017704,-0.0540672213258314,7.82262661438956,7.36070269448302,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"WAREHOUESE_1","WAREHOUESE",180,"Australia",1,"WAREHOUESE_1",180,1,2006,NA,1140,1550,0.0521,0.110967742,NA,NA,0.5023,NA,1.108962778,0.487832874,0.126219391,NA,369.289453,263.5,1,2,"Australia",12,2,1140,0.0521,NA,0.5023,1.108962778,0.126219391,369.289453,7.03878354138854,7.34601020991329,-2.95459033022282,-2.19851573251844,NA,NA,-0.688557728226138,NA,0.103425144234176,-0.717782403097157,-2.06973368774657,NA,5.91158076201392,5.57405336798142,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"WAREHOUWSE_1","WAREHOUWSE",181,"Australia",1,"WAREHOUWSE_1",181,1,2006,NA,1480,1310,0.367,0.8,233.3691,242.75,0.6419,NA,3.612303428,5.396498,0.638728774,NA,578.0827902,NA,1,2,"Australia",12,2,1480,0.367,233.3691,0.6419,3.612303428,0.638728774,578.0827902,7.29979736675816,7.1777824161952,-1.00239343092757,-0.22314355131421,5.45262132034253,5.49203210717143,-0.443322750664405,NA,1.28434563756357,1.68575022467261,-0.448275368544745,NA,6.35971709405527,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"WHAKEGBGOM_1","WHAKEGBGOM",182,"US East Coast",1,"WHAKEGBGOM_1",182,1,2011,NA,22800,26900,0.151,0.13,32550,32400,0.188,0.2,0.700460829,0.830246914,0.803191489,0.65,3552.714773,4434.195381,1,2,"NEFMC",3,3,22800,0.151,32550,0.188,0.700460829,0.803191489,3552.714773,10.0345158149425,10.1998815655899,-1.89047544216721,-2.04022082852655,10.3905326476367,10.3859137017804,-1.67131331615219,-1.6094379124341,-0.356016833398131,-0.186032135684914,-0.219162126465356,-0.430782916092454,8.17546731500518,8.3971014534815,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"WHITMEDGSA29_1","WHITMEDGSA29",183,"Mediterranean-Black Sea",1,"WHITMEDGSA29_1",183,1,2011,NA,13500,27000,1.12,0.663,NA,NA,0.79,0.4,NA,NA,1.417721519,1.6575,7373.095264,7244.011059,1,2,"MBS",20,3,13500,1.12,NA,0.79,NA,1.417721519,7373.095264,9.51044496442652,10.2035921449865,0.113328685307003,-0.410980288796275,NA,NA,-0.23572233352107,-0.916290731874155,NA,NA,0.349051018837002,0.505310443077881,8.90559287856263,8.88793034564488,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"WHITNS-VIId_1","WHITNS-VIId",28,"Europe (EU)",1,"WHITNS-VIId_1",568,1,2011,NA,715000,622000,0.045594406,0.0514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,"Europe (EU)",8,1,355000,0.086478873,241837,0.172,1.232234935,1.215116279,56097.39353,13.4800378216761,13.3406953717213,-3.08797024542564,-2.96811710652102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"WHITNS-VIId_10","WHITNS-VIId",28,"Europe (EU)",10,"WHITNS-VIId_10",569,1,2012,NA,442000,518000,0.05678733,0.049227799,241837,NA,0.15,NA,1.273585101,NA,1.04,NA,61567.07442,NA,2,7,"Europe (EU)",8,4,283000,0.106713781,241837,0.172,1.273585101,1.209302326,44719.89399,12.9990651610598,13.1577305212416,-2.86844204151765,-3.01129679472255,12.3960192244806,NA,-1.89711998488588,NA,0.241835837704128,NA,0.0392207131532813,NA,11.0278825004534,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"WHITNS-VIId_11","WHITNS-VIId",28,"Europe (EU)",11,"WHITNS-VIId_11",570,1,2012,NA,283000,518000,0.106713781,0.049227799,NA,NA,0.172,NA,NA,NA,1.209302326,NA,44719.89399,NA,2,7,"Europe (EU)",8,5,283000,0.106713781,241837,0.172,1.273585101,1.209302326,44719.89399,12.5532021766254,13.1577305212416,-2.23760497250082,-3.01129679472255,NA,NA,-1.76026080216868,NA,NA,NA,0.190043603234019,NA,10.7081737372984,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"WHITNS-VIId_12","WHITNS-VIId",28,"Europe (EU)",12,"WHITNS-VIId_12",571,1,2013,NA,386000,303000,0.069430052,0.089108911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,"Europe (EU)",8,1,282000,0.094326241,241837,0.172,1.087509355,1.168604651,44561.87317,12.863592648447,12.6214880844915,-2.66743547926145,-2.41789593828282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"WHITNS-VIId_13","WHITNS-VIId",28,"Europe (EU)",13,"WHITNS-VIId_13",572,1,2013,NA,364000,303000,0.073626374,0.089108911,242000,NA,0.15,NA,1.095041322,NA,1.273333333,NA,50702.29658,NA,3,7,"Europe (EU)",8,2,282000,0.094326241,241837,0.172,1.087509355,1.168604651,44561.87317,12.8049091466189,12.6214880844915,-2.6087519750453,-2.41789593828282,12.3966930051388,NA,-1.89711998488588,NA,0.0907920995427433,NA,0.241638133688594,NA,10.8337264859893,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"WHITNS-VIId_14","WHITNS-VIId",28,"Europe (EU)",14,"WHITNS-VIId_14",573,1,2013,NA,360000,303000,0.074444444,0.089108911,241837,NA,0.15,NA,1.087509355,NA,1.28,NA,50145.12849,NA,3,7,"Europe (EU)",8,3,282000,0.094326241,241837,0.172,1.087509355,1.168604651,44561.87317,12.7938593104323,12.6214880844915,-2.59770214990349,-2.41789593828282,12.3960192244806,NA,-1.89711998488588,NA,0.083890086242553,NA,0.246860077931526,NA,10.8226766498882,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"WHITNS-VIId_15","WHITNS-VIId",28,"Europe (EU)",15,"WHITNS-VIId_15",574,1,2013,NA,282000,303000,0.094326241,0.089108911,NA,NA,0.172,NA,NA,NA,1.168604651,NA,44561.87317,NA,3,7,"Europe (EU)",8,4,282000,0.094326241,241837,0.172,1.087509355,1.168604651,44561.87317,12.5496623499203,12.6214880844915,-2.36099585657903,-2.41789593828282,NA,NA,-1.76026080216868,NA,NA,NA,0.155810431106319,NA,10.7046339107464,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"WHITNS-VIId_16","WHITNS-VIId",28,"Europe (EU)",16,"WHITNS-VIId_16",575,1,2014,NA,456000,482000,0.067324561,0.063692946,242000,NA,0.15,NA,0.983471074,NA,1.6,NA,63517.16275,NA,4,7,"Europe (EU)",8,1,476000,0.059663866,241837,0.172,0.975863908,1.337209302,75217.91357,13.0302480884965,13.0856993930327,-2.69823016091472,-2.7536814603695,12.3966930051388,NA,-1.89711998488588,NA,-0.0166670528717663,NA,0.470003629245736,NA,11.0590654278894,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"WHITNS-VIId_17","WHITNS-VIId",28,"Europe (EU)",17,"WHITNS-VIId_17",576,1,2014,NA,469000,482000,0.059701493,0.063692946,241837,NA,0.15,NA,0.975863908,NA,1.42,NA,65327.95906,NA,4,7,"Europe (EU)",8,2,476000,0.059663866,241837,0.172,0.975863908,1.337209302,75217.91357,13.0583580474284,13.0856993930327,-2.81839825052108,-2.7536814603695,12.3960192244806,NA,-1.89711998488588,NA,-0.0244321408160896,NA,0.350656871613169,NA,11.0871753868753,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"WHITNS-VIId_18","WHITNS-VIId",28,"Europe (EU)",18,"WHITNS-VIId_18",577,1,2014,NA,476000,482000,0.059663866,0.063692946,NA,NA,0.172,NA,NA,NA,1.337209302,NA,75217.91357,NA,4,7,"Europe (EU)",8,3,476000,0.059663866,241837,0.172,0.975863908,1.337209302,75217.91357,13.0731731332136,13.0856993930327,-2.81902870145863,-2.7536814603695,NA,NA,-1.76026080216868,NA,NA,NA,0.290584831866264,NA,11.2281446939369,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"WHITNS-VIId_19","WHITNS-VIId",28,"Europe (EU)",19,"WHITNS-VIId_19",578,1,2015,NA,548000,485000,0.054744526,0.068453608,241837,242000,0.15,0.15,1.091644372,1.020661157,1.393333333,1.513333333,76332.02892,67556.63143,5,7,"Europe (EU)",8,1,424000,0.085613208,241837,0.172,1.091644372,1.488372093,67000.83058,13.2140305659302,13.0919041699196,-2.90507789701919,-2.6815990186295,12.3960192244806,12.3966930051388,-1.89711998488588,-1.89711998488588,0.0876851576151416,0.0204506104469992,0.331698957629321,0.414314723164883,11.242847905338,11.1207215092583,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"WHITNS-VIId_2","WHITNS-VIId",28,"Europe (EU)",2,"WHITNS-VIId_2",579,1,2011,NA,729000,622000,0.044718793,0.0514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,"Europe (EU)",8,2,355000,0.086478873,241837,0.172,1.232234935,1.215116279,56097.39353,13.4994290109908,13.3406953717213,-3.10736144066054,-2.96811710652102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"WHITNS-VIId_20","WHITNS-VIId",28,"Europe (EU)",20,"WHITNS-VIId_20",580,1,2015,NA,424000,485000,0.085613208,0.068453608,NA,242000,0.172,0.15,NA,1.020661157,1.488372093,1.513333333,67000.83058,67556.63143,5,7,"Europe (EU)",8,2,424000,0.085613208,241837,0.172,1.091644372,1.488372093,67000.83058,12.9574887342141,13.0919041699196,-2.4579157086719,-2.6815990186295,NA,12.3966930051388,-1.76026080216868,-1.89711998488588,NA,0.0204506104469992,0.397682967650484,0.414314723164883,11.1124602950127,11.1207215092583,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"WHITNS-VIId_21","WHITNS-VIId",28,"Europe (EU)",21,"WHITNS-VIId_21",581,1,2016,NA,369000,541000,0.090514905,0.062476895,NA,241837,0.172,0.15,NA,1.228099919,1.465116279,1.626666667,58309.6851,75356.98475,6,7,"Europe (EU)",8,1,369000,0.090514905,NA,0.172,NA,1.465116279,58309.6851,12.8185519230227,13.2011745578286,-2.40224074570458,-2.77295847058828,NA,12.3960192244806,-1.76026080216868,-1.89711998488588,NA,0.205468193678658,0.381934610650351,0.486532931401864,10.9735234837557,11.2299918971706,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"WHITNS-VIId_3","WHITNS-VIId",28,"Europe (EU)",3,"WHITNS-VIId_3",582,1,2011,NA,719000,622000,0.045340751,0.0514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,"Europe (EU)",8,3,355000,0.086478873,241837,0.172,1.232234935,1.215116279,56097.39353,13.4856166367032,13.3406953717213,-3.0935490702993,-2.96811710652102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"WHITNS-VIId_4","WHITNS-VIId",28,"Europe (EU)",4,"WHITNS-VIId_4",583,1,2011,NA,596000,622000,0.054697987,0.0514,242000,NA,0.15,NA,1.231404959,NA,1.173333333,NA,83018.04605,NA,1,7,"Europe (EU)",8,4,355000,0.086478873,241837,0.172,1.232234935,1.215116279,56097.39353,13.2979959460475,13.3406953717213,-2.90592837096263,-2.96811710652102,12.3966930051388,NA,-1.89711998488588,NA,0.208155760610463,NA,0.159848700657805,NA,11.3268132854351,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"WHITNS-VIId_5","WHITNS-VIId",28,"Europe (EU)",5,"WHITNS-VIId_5",584,1,2011,NA,593000,622000,0.053962901,0.0514,241837,NA,0.15,NA,1.232234935,NA,1.18,NA,82600.16998,NA,1,7,"Europe (EU)",8,5,355000,0.086478873,241837,0.172,1.232234935,1.215116279,56097.39353,13.2929496779799,13.3406953717213,-2.91945848704175,-2.96811710652102,12.3960192244806,NA,-1.89711998488588,NA,0.208829540925046,NA,0.165514438477573,NA,11.3217670173762,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"WHITNS-VIId_6","WHITNS-VIId",28,"Europe (EU)",6,"WHITNS-VIId_6",585,2,2011,NA,355000,622000,0.086478873,0.0514,NA,NA,0.172,NA,NA,NA,1.215116279,NA,56097.39353,NA,1,7,"Europe (EU)",8,6,355000,0.086478873,241837,0.172,1.232234935,1.215116279,56097.39353,12.7798730684576,13.3406953717213,-2.44785513765099,-2.96811710652102,NA,NA,-1.76026080216868,NA,NA,NA,0.194839775093942,NA,10.9348446292906,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,6
"WHITNS-VIId_7","WHITNS-VIId",28,"Europe (EU)",7,"WHITNS-VIId_7",586,1,2012,NA,469000,518000,0.053518124,0.049227799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Europe (EU)",8,1,283000,0.106713781,241837,0.172,1.273585101,1.209302326,44719.89399,13.0583580474284,13.1577305212416,-2.9277349160934,-3.01129679472255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"WHITNS-VIId_8","WHITNS-VIId",28,"Europe (EU)",8,"WHITNS-VIId_8",587,1,2012,NA,492000,518000,0.05101626,0.049227799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,"Europe (EU)",8,2,283000,0.106713781,241837,0.172,1.273585101,1.209302326,44719.89399,13.1062339954744,13.1577305212416,-2.97561087354182,-3.01129679472255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"WHITNS-VIId_9","WHITNS-VIId",28,"Europe (EU)",9,"WHITNS-VIId_9",588,1,2012,NA,446000,518000,0.056278027,0.049227799,242000,NA,0.15,NA,1.280991736,NA,1.033333333,NA,62124.24251,NA,2,7,"Europe (EU)",8,3,283000,0.106713781,241837,0.172,1.273585101,1.209302326,44719.89399,13.0080742310022,13.1577305212416,-2.87745110420902,-3.01129679472255,12.3966930051388,NA,-1.89711998488588,NA,0.247634571683796,NA,0.0327898225004103,NA,11.0368915703266,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"WHITVIa_1","WHITVIa",16,"Europe (EU)",1,"WHITVIa_1",226,1,2011,NA,9010,9320,0.076,0.0698,22000,22000,0.6,0.6,0.409545455,0.423636364,0.126666667,0.116333333,4065.207159,4205.075552,1,6,"Europe (EU)",8,1,5680,0.144,44600,0.18,0.12735426,0.8,935.6651992,9.10609035060238,9.13991790767964,-2.57702193869581,-2.66212126921381,9.99879773234045,9.99879773234045,-0.510825623765991,-0.510825623765991,-0.892707380628191,-0.858879823802447,-2.06619631229824,-2.15129564831315,8.31021998230703,8.34404753942757,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"WHITVIa_10","WHITVIa",16,"Europe (EU)",10,"WHITVIa_10",227,1,2013,NA,15400,11300,0.0384,0.0495,39900,22000,NA,0.6,0.385964912,0.513636364,NA,0.0825,NA,5098.428512,3,6,"Europe (EU)",8,1,6560,0.0954,44600,0.18,0.147085202,0.53,1080.627413,9.64212278840172,9.33255800470043,-3.25969781938846,-3.00578260940749,10.594131602878,9.99879773234045,NA,-0.510825623765991,-0.952008815203507,-0.666239726932056,NA,-2.4949569856415,NA,8.53668763632714,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"WHITVIa_11","WHITVIa",16,"Europe (EU)",11,"WHITVIa_11",228,1,2013,NA,7560,11300,0.0819,0.0495,44600,22000,0.18,0.6,0.169506726,0.513636364,0.455,0.0825,1245.357202,5098.428512,3,6,"Europe (EU)",8,2,6560,0.0954,44600,0.18,0.147085202,0.53,1080.627413,8.93062646917358,9.33255800470043,-2.50225628812311,-3.00578260940749,10.7054891380082,9.99879773234045,-1.71479842809193,-0.510825623765991,-1.77486267153299,-0.666239726932056,-0.787457860031187,-2.4949569856415,7.12717767698517,8.53668763632714,NA,NA,7,NA,NA,NA,NA,1,1,5,1,1,1,1,2
"WHITVIa_12","WHITVIa",16,"Europe (EU)",12,"WHITVIa_12",229,1,2013,NA,6560,11300,0.0954,0.0495,44600,22000,0.18,0.6,0.147085202,0.513636364,0.53,0.0825,1080.627413,5098.428512,3,6,"Europe (EU)",8,3,6560,0.0954,44600,0.18,0.147085202,0.53,1080.627413,8.78874588193814,9.33255800470043,-2.3496767005279,-3.00578260940749,10.7054891380082,9.99879773234045,-1.71479842809193,-0.510825623765991,-1.91674325466758,-0.666239726932056,-0.63487827243597,-2.4949569856415,6.98529708940209,8.53668763632714,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,1,1,1,3
"WHITVIa_13","WHITVIa",16,"Europe (EU)",13,"WHITVIa_13",230,1,2014,NA,7650,15300,0.0611,0.0292,44600,39900,0.18,NA,0.171524664,0.383458647,0.339444444,NA,1260.182883,NA,4,6,"Europe (EU)",8,1,6430,0.0721,44600,0.18,0.144170404,0.400555556,1059.212541,8.94246092682058,9.63560810738053,-2.79524341280459,-3.5335865697079,10.7054891380082,10.594131602878,-1.71479842809193,NA,-1.76302820930522,-0.958523494497428,-1.08044498602199,NA,7.13901213465107,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,1,1,1,1
"WHITVIa_14","WHITVIa",16,"Europe (EU)",14,"WHITVIa_14",231,1,2014,NA,6430,15300,0.0721,0.0292,44600,39900,0.18,NA,0.144170404,0.383458647,0.400555556,NA,1059.212541,NA,4,6,"Europe (EU)",8,2,6430,0.0721,44600,0.18,0.144170404,0.400555556,1059.212541,8.76872981723167,9.63560810738053,-2.62970123469123,-3.5335865697079,10.7054891380082,10.594131602878,-1.71479842809193,NA,-1.9367593179149,-0.958523494497428,-0.914902805489737,NA,6.96528102518063,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,1,1,1,2
"WHITVIa_15","WHITVIa",16,"Europe (EU)",15,"WHITVIa_15",232,1,2015,NA,7710,10000,0.0669,0.0574,44600,44600,0.18,0.18,0.172869955,0.224215247,0.371666667,0.318888889,1270.06667,1647.297886,5,6,"Europe (EU)",8,1,7710,0.0669,44600,0.18,0.172869955,0.371666667,1270.06667,8.95027346655738,9.21034037197618,-2.70455631184795,-2.85771097565662,10.7054891380082,10.7054891380082,-1.71479842809193,-1.71479842809193,-1.75521567235869,-1.49514876441197,-0.989757882859167,-1.14291254721626,7.14682467413776,7.40689157964003,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
